,Path,Emotions,Gender,Intensity,Line
183,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-01-01-01-02-19.wav,neutral,0,0,Kids are talking by the door
184,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-02-02-02-01-19.wav,calm,0,1,Dogs are sitting by the door
185,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-03-01-02-02-19.wav,happy,0,0,Dogs are sitting by the door
186,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-03-02-01-02-19.wav,happy,0,1,Kids are talking by the door
187,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-01-01-02-01-19.wav,neutral,0,0,Dogs are sitting by the door
188,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-02-01-02-02-19.wav,calm,0,0,Dogs are sitting by the door
189,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-02-02-01-02-19.wav,calm,0,1,Kids are talking by the door
190,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-03-01-01-01-19.wav,happy,0,0,Kids are talking by the door
191,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-03-02-02-01-19.wav,happy,0,1,Dogs are sitting by the door
192,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-04-02-02-01-19.wav,sad,0,1,Dogs are sitting by the door
193,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-04-01-01-01-19.wav,sad,0,0,Kids are talking by the door
194,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-06-02-01-01-19.wav,fear,0,1,Kids are talking by the door
195,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-05-02-01-02-19.wav,angry,0,1,Kids are talking by the door
196,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-05-01-02-02-19.wav,angry,0,0,Dogs are sitting by the door
197,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-06-01-02-01-19.wav,fear,0,0,Dogs are sitting by the door
198,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-03-02-01-01-19.wav,happy,0,1,Kids are talking by the door
199,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-03-01-02-01-19.wav,happy,0,0,Dogs are sitting by the door
200,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-02-02-02-02-19.wav,calm,0,1,Dogs are sitting by the door
201,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-01-01-01-01-19.wav,neutral,0,0,Kids are talking by the door
202,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-02-01-01-02-19.wav,calm,0,0,Kids are talking by the door
203,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-05-01-01-02-19.wav,angry,0,0,Kids are talking by the door
204,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-06-01-01-01-19.wav,fear,0,0,Kids are talking by the door
205,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-06-02-02-01-19.wav,fear,0,1,Dogs are sitting by the door
206,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-05-02-02-02-19.wav,angry,0,1,Dogs are sitting by the door
207,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-04-01-02-01-19.wav,sad,0,0,Dogs are sitting by the door
208,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-04-02-01-01-19.wav,sad,0,1,Kids are talking by the door
209,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-06-01-02-02-19.wav,fear,0,0,Dogs are sitting by the door
210,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-05-01-02-01-19.wav,angry,0,0,Dogs are sitting by the door
211,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-05-02-01-01-19.wav,angry,0,1,Kids are talking by the door
212,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-06-02-01-02-19.wav,fear,0,1,Kids are talking by the door
213,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-04-01-01-02-19.wav,sad,0,0,Kids are talking by the door
214,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-04-02-02-02-19.wav,sad,0,1,Dogs are sitting by the door
215,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-03-02-02-02-19.wav,happy,0,1,Dogs are sitting by the door
216,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-03-01-01-02-19.wav,happy,0,0,Kids are talking by the door
217,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-02-02-01-01-19.wav,calm,0,1,Kids are talking by the door
218,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-02-01-02-01-19.wav,calm,0,0,Dogs are sitting by the door
219,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_19/03-02-01-01-02-02-19.wav,neutral,0,0,Dogs are sitting by the door
220,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-05-01-02-01-10.wav,angry,1,0,Dogs are sitting by the door
221,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-06-01-02-02-10.wav,fear,1,0,Dogs are sitting by the door
222,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-06-02-01-02-10.wav,fear,1,1,Kids are talking by the door
223,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-05-02-01-01-10.wav,angry,1,1,Kids are talking by the door
224,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-04-01-01-02-10.wav,sad,1,0,Kids are talking by the door
225,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-04-02-02-02-10.wav,sad,1,1,Dogs are sitting by the door
226,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-03-02-02-02-10.wav,happy,1,1,Dogs are sitting by the door
227,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-03-01-01-02-10.wav,happy,1,0,Kids are talking by the door
228,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-02-02-01-01-10.wav,calm,1,1,Kids are talking by the door
229,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-01-01-02-02-10.wav,neutral,1,0,Dogs are sitting by the door
230,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-02-01-02-01-10.wav,calm,1,0,Dogs are sitting by the door
231,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-03-02-01-01-10.wav,happy,1,1,Kids are talking by the door
232,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-03-01-02-01-10.wav,happy,1,0,Dogs are sitting by the door
233,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-02-02-02-02-10.wav,calm,1,1,Dogs are sitting by the door
234,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-02-01-01-02-10.wav,calm,1,0,Kids are talking by the door
235,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-01-01-01-01-10.wav,neutral,1,0,Kids are talking by the door
236,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-06-01-01-01-10.wav,fear,1,0,Kids are talking by the door
237,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-05-01-01-02-10.wav,angry,1,0,Kids are talking by the door
238,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-05-02-02-02-10.wav,angry,1,1,Dogs are sitting by the door
239,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-06-02-02-01-10.wav,fear,1,1,Dogs are sitting by the door
240,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-04-01-02-01-10.wav,sad,1,0,Dogs are sitting by the door
241,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-04-02-01-01-10.wav,sad,1,1,Kids are talking by the door
242,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-02-01-02-02-10.wav,calm,1,0,Dogs are sitting by the door
243,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-01-01-02-01-10.wav,neutral,1,0,Dogs are sitting by the door
244,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-02-02-01-02-10.wav,calm,1,1,Kids are talking by the door
245,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-03-01-01-01-10.wav,happy,1,0,Kids are talking by the door
246,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-03-02-02-01-10.wav,happy,1,1,Dogs are sitting by the door
247,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-04-02-02-01-10.wav,sad,1,1,Dogs are sitting by the door
248,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-04-01-01-01-10.wav,sad,1,0,Kids are talking by the door
249,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-05-02-01-02-10.wav,angry,1,1,Kids are talking by the door
250,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-06-02-01-01-10.wav,fear,1,1,Kids are talking by the door
251,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-06-01-02-01-10.wav,fear,1,0,Dogs are sitting by the door
252,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-05-01-02-02-10.wav,angry,1,0,Dogs are sitting by the door
253,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-04-02-01-02-10.wav,sad,1,1,Kids are talking by the door
254,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-04-01-02-02-10.wav,sad,1,0,Dogs are sitting by the door
255,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-06-02-02-02-10.wav,fear,1,1,Dogs are sitting by the door
256,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-05-02-02-01-10.wav,angry,1,1,Dogs are sitting by the door
257,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-05-01-01-01-10.wav,angry,1,0,Kids are talking by the door
258,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-06-01-01-02-10.wav,fear,1,0,Kids are talking by the door
259,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-01-01-01-02-10.wav,neutral,1,0,Kids are talking by the door
260,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-02-01-01-01-10.wav,calm,1,0,Kids are talking by the door
261,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-02-02-02-01-10.wav,calm,1,1,Dogs are sitting by the door
262,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-03-01-02-02-10.wav,happy,1,0,Dogs are sitting by the door
263,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_10/03-02-03-02-01-02-10.wav,happy,1,1,Kids are talking by the door
264,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-01-01-02-02-17.wav,neutral,0,0,Dogs are sitting by the door
265,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-02-01-02-01-17.wav,calm,0,0,Dogs are sitting by the door
266,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-02-02-01-01-17.wav,calm,0,1,Kids are talking by the door
267,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-03-01-01-02-17.wav,happy,0,0,Kids are talking by the door
268,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-03-02-02-02-17.wav,happy,0,1,Dogs are sitting by the door
269,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-04-02-02-02-17.wav,sad,0,1,Dogs are sitting by the door
270,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-04-01-01-02-17.wav,sad,0,0,Kids are talking by the door
271,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-06-02-01-02-17.wav,fear,0,1,Kids are talking by the door
272,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-05-02-01-01-17.wav,angry,0,1,Kids are talking by the door
273,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-05-01-02-01-17.wav,angry,0,0,Dogs are sitting by the door
274,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-06-01-02-02-17.wav,fear,0,0,Dogs are sitting by the door
275,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-04-02-01-01-17.wav,sad,0,1,Kids are talking by the door
276,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-04-01-02-01-17.wav,sad,0,0,Dogs are sitting by the door
277,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-05-02-02-02-17.wav,angry,0,1,Dogs are sitting by the door
278,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-06-02-02-01-17.wav,fear,0,1,Dogs are sitting by the door
279,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-06-01-01-01-17.wav,fear,0,0,Kids are talking by the door
280,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-05-01-01-02-17.wav,angry,0,0,Kids are talking by the door
281,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-02-01-01-02-17.wav,calm,0,0,Kids are talking by the door
282,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-01-01-01-01-17.wav,neutral,0,0,Kids are talking by the door
283,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-02-02-02-02-17.wav,calm,0,1,Dogs are sitting by the door
284,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-03-01-02-01-17.wav,happy,0,0,Dogs are sitting by the door
285,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-03-02-01-01-17.wav,happy,0,1,Kids are talking by the door
286,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-06-01-02-01-17.wav,fear,0,0,Dogs are sitting by the door
287,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-05-01-02-02-17.wav,angry,0,0,Dogs are sitting by the door
288,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-05-02-01-02-17.wav,angry,0,1,Kids are talking by the door
289,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-06-02-01-01-17.wav,fear,0,1,Kids are talking by the door
290,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-04-01-01-01-17.wav,sad,0,0,Kids are talking by the door
291,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-04-02-02-01-17.wav,sad,0,1,Dogs are sitting by the door
292,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-03-02-02-01-17.wav,happy,0,1,Dogs are sitting by the door
293,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-03-01-01-01-17.wav,happy,0,0,Kids are talking by the door
294,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-02-02-01-02-17.wav,calm,0,1,Kids are talking by the door
295,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-02-01-02-02-17.wav,calm,0,0,Dogs are sitting by the door
296,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-01-01-02-01-17.wav,neutral,0,0,Dogs are sitting by the door
297,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-03-02-01-02-17.wav,happy,0,1,Kids are talking by the door
298,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-03-01-02-02-17.wav,happy,0,0,Dogs are sitting by the door
299,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-02-02-02-01-17.wav,calm,0,1,Dogs are sitting by the door
300,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-01-01-01-02-17.wav,neutral,0,0,Kids are talking by the door
301,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-02-01-01-01-17.wav,calm,0,0,Kids are talking by the door
302,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-05-01-01-01-17.wav,angry,0,0,Kids are talking by the door
303,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-06-01-01-02-17.wav,fear,0,0,Kids are talking by the door
304,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-06-02-02-02-17.wav,fear,0,1,Dogs are sitting by the door
305,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-05-02-02-01-17.wav,angry,0,1,Dogs are sitting by the door
306,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-04-01-02-02-17.wav,sad,0,0,Dogs are sitting by the door
307,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_17/03-02-04-02-01-02-17.wav,sad,0,1,Kids are talking by the door
308,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-06-01-02-02-04.wav,fear,1,0,Dogs are sitting by the door
309,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-05-01-02-01-04.wav,angry,1,0,Dogs are sitting by the door
310,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-05-02-01-01-04.wav,angry,1,1,Kids are talking by the door
311,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-06-02-01-02-04.wav,fear,1,1,Kids are talking by the door
312,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-04-01-01-02-04.wav,sad,1,0,Kids are talking by the door
313,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-04-02-02-02-04.wav,sad,1,1,Dogs are sitting by the door
314,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-03-02-02-02-04.wav,happy,1,1,Dogs are sitting by the door
315,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-03-01-01-02-04.wav,happy,1,0,Kids are talking by the door
316,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-02-02-01-01-04.wav,calm,1,1,Kids are talking by the door
317,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-02-01-02-01-04.wav,calm,1,0,Dogs are sitting by the door
318,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-01-01-02-02-04.wav,neutral,1,0,Dogs are sitting by the door
319,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-03-02-01-01-04.wav,happy,1,1,Kids are talking by the door
320,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-03-01-02-01-04.wav,happy,1,0,Dogs are sitting by the door
321,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-02-02-02-02-04.wav,calm,1,1,Dogs are sitting by the door
322,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-01-01-01-01-04.wav,neutral,1,0,Kids are talking by the door
323,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-02-01-01-02-04.wav,calm,1,0,Kids are talking by the door
324,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-05-01-01-02-04.wav,angry,1,0,Kids are talking by the door
325,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-06-01-01-01-04.wav,fear,1,0,Kids are talking by the door
326,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-06-02-02-01-04.wav,fear,1,1,Dogs are sitting by the door
327,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-05-02-02-02-04.wav,angry,1,1,Dogs are sitting by the door
328,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-04-01-02-01-04.wav,sad,1,0,Dogs are sitting by the door
329,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-04-02-01-01-04.wav,sad,1,1,Kids are talking by the door
330,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-01-01-02-01-04.wav,neutral,1,0,Dogs are sitting by the door
331,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-02-01-02-02-04.wav,calm,1,0,Dogs are sitting by the door
332,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-02-02-01-02-04.wav,calm,1,1,Kids are talking by the door
333,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-03-01-01-01-04.wav,happy,1,0,Kids are talking by the door
334,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-03-02-02-01-04.wav,happy,1,1,Dogs are sitting by the door
335,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-04-02-02-01-04.wav,sad,1,1,Dogs are sitting by the door
336,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-04-01-01-01-04.wav,sad,1,0,Kids are talking by the door
337,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-06-02-01-01-04.wav,fear,1,1,Kids are talking by the door
338,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-05-02-01-02-04.wav,angry,1,1,Kids are talking by the door
339,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-05-01-02-02-04.wav,angry,1,0,Dogs are sitting by the door
340,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-06-01-02-01-04.wav,fear,1,0,Dogs are sitting by the door
341,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-04-02-01-02-04.wav,sad,1,1,Kids are talking by the door
342,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-04-01-02-02-04.wav,sad,1,0,Dogs are sitting by the door
343,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-05-02-02-01-04.wav,angry,1,1,Dogs are sitting by the door
344,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-06-02-02-02-04.wav,fear,1,1,Dogs are sitting by the door
345,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-06-01-01-02-04.wav,fear,1,0,Kids are talking by the door
346,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-05-01-01-01-04.wav,angry,1,0,Kids are talking by the door
347,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-02-01-01-01-04.wav,calm,1,0,Kids are talking by the door
348,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-01-01-01-02-04.wav,neutral,1,0,Kids are talking by the door
349,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-02-02-02-01-04.wav,calm,1,1,Dogs are sitting by the door
350,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-03-01-02-02-04.wav,happy,1,0,Dogs are sitting by the door
351,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_04/03-02-03-02-01-02-04.wav,happy,1,1,Kids are talking by the door
352,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_03/03-02-02-01-02-01-03.wav,calm,0,0,Dogs are sitting by the door
353,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_03/03-02-01-01-02-02-03.wav,neutral,0,0,Dogs are sitting by the door
354,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_03/03-02-02-02-01-01-03.wav,calm,0,1,Kids are talking by the door
355,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_03/03-02-03-01-01-02-03.wav,happy,0,0,Kids are talking by the door
356,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_03/03-02-03-02-02-02-03.wav,happy,0,1,Dogs are sitting by the door
357,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_03/03-02-04-02-02-02-03.wav,sad,0,1,Dogs are sitting by the door
358,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_03/03-02-04-01-01-02-03.wav,sad,0,0,Kids are talking by the door
359,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_03/03-02-05-02-01-01-03.wav,angry,0,1,Kids are talking by the door
360,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_03/03-02-06-02-01-02-03.wav,fear,0,1,Kids are talking by the door
361,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_03/03-02-06-01-02-02-03.wav,fear,0,0,Dogs are sitting by the door
362,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_03/03-02-05-01-02-01-03.wav,angry,0,0,Dogs are sitting by the door
363,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_03/03-02-04-02-01-01-03.wav,sad,0,1,Kids are talking by the door
364,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_03/03-02-04-01-02-01-03.wav,sad,0,0,Dogs are sitting by the door
365,kaggle/input/ravdess-emotional-song-audio/audio_song_actors_01-24/Actor_03/03-02-06-02-02-01-03.wav,fear,0,1,Dogs are sitting by the door
